id_ksiazki,nr_isbn,numer_inwentarzowy,tytul,autor,id_kategorii,id_filii,rok_wydania,numer_edycji,liczba_stron,dostepna_online,opis,status
9847,978-1-183-46932-7,109847,Los duży impreza wieża,Aurelia Kiljan,22,4,1999,1,388,False,Opis książki...,dostępny
9848,978-0-422-22606-6,109848,Przestępstwo ogród chronić,Adrian Plak,36,4,1996,1,891,False,Opis książki...,dostępny
9849,978-0-8296-5492-9,109849,Podstawowy używać,Wojciech Łaskawiec,1,6,1997,1,294,False,Opis książki...,dostępny
9850,978-0-7860-7335-1,109850,Walczyć turecki kłaść,Aniela Patalas,16,2,2004,1,444,False,Opis książki...,dostępny
9851,978-0-8310-1022-5,109851,Zamieszkiwać postać matematyka studiować,Mieszko Majak,17,5,1974,1,275,False,Opis książki...,dostępny
9852,978-1-9788-1686-2,109852,Próbować miasto,Miłosz Sornat,7,7,1973,1,172,False,Opis książki...,dostępny
9853,978-1-57353-354-6,109853,Kość składnik,Bruno Kostek,28,2,2005,1,516,False,Opis książki...,dostępny
9854,978-0-687-53798-3,109854,Mieć mięso jej,Daniel Koniec,45,9,1976,1,883,False,Opis książki...,dostępny
9855,978-1-02-219166-2,109855,Aktywny oś rzymski wierzyć,Julianna Nytko,43,4,2016,1,694,False,Opis książki...,dostępny
9856,978-0-9804605-9-9,109856,Bardzo kot zgadzać się,pani Adrianna Kapałka,44,8,1975,1,750,False,Opis książki...,dostępny
9857,978-0-253-32840-3,109857,Bezpieczeństwo zgadzać się wschodni,Norbert Kruś,44,7,1995,1,195,False,Opis książki...,dostępny
9858,978-1-905425-58-7,109858,Szyja kieszeń zanim,Iwo Siekierka,22,10,1972,1,191,False,Opis książki...,dostępny
9859,978-0-213-75528-7,109859,Narzędzie styl niewielki wejść,Ewelina Wajdzik,38,2,1973,1,392,False,Opis książki...,dostępny
9860,978-0-16-419348-0,109860,Warunek zgoda gwiazda budzić ponieważ,pan Hubert Szczerbiak,8,8,1994,1,764,False,Opis książki...,dostępny
9861,978-0-07-649620-4,109861,Rozmawiać szef nóż nauczyciel,Tobiasz Dudzicz,15,9,2024,1,737,False,Opis książki...,dostępny
9862,978-0-481-37422-7,109862,Zarówno akcja,Roksana Rajda,22,6,1980,1,333,False,Opis książki...,dostępny
9863,978-1-60248-291-3,109863,Organizacja udać się alkohol tytoń samica,Rafał Kluczek,33,9,2011,1,939,False,Opis książki...,dostępny
9864,978-0-431-37361-4,109864,Zachowywać Się godny prawy,pan Arkadiusz Milej,39,8,2005,1,753,False,Opis książki...,dostępny
9865,978-1-998763-47-4,109865,Nikt sto usługa,Krzysztof Szramka,5,8,2020,1,627,False,Opis książki...,dostępny
9866,978-0-7311-1942-4,109866,Republika wisieć ssak statek czwartek,pani Monika Trzepizur,44,2,2022,1,928,False,Opis książki...,dostępny
9867,978-1-75084-585-1,109867,Czynnik pozostawać wszelki,Błażej Wiak,19,3,2009,1,437,False,Opis książki...,dostępny
9868,978-0-388-39176-1,109868,Los oficjalny ryż rozwiązanie,Hubert Dąbkiewicz,41,2,2001,1,364,False,Opis książki...,dostępny
9869,978-0-409-10579-7,109869,Maj pływać,pani Dorota Dmoch,34,1,1979,1,772,False,Opis książki...,dostępny
9870,978-1-03-827411-3,109870,Burza Izrael,Szymon Macheta,20,9,1975,1,144,False,Opis książki...,dostępny
9871,978-1-85746-354-5,109871,Umiejętność stowarzyszenie czas,Fryderyk Galek,13,1,2010,1,363,False,Opis książki...,dostępny
9872,978-1-234-24617-4,109872,6 rozumieć sprzedaż trudność,Aleks Rząd,9,7,1979,1,458,False,Opis książki...,dostępny
9873,978-1-55672-107-6,109873,Dużo chemiczny tył zamek stworzyć,Antoni Szczepan,6,9,1993,1,582,False,Opis książki...,dostępny
9874,978-1-74645-505-7,109874,Styl pani swój sklep,Blanka Wujek,31,8,2011,1,265,False,Opis książki...,dostępny
9875,978-1-4825-7513-2,109875,Ocena powiat,pan Fabian Dietrich,3,1,1974,1,589,False,Opis książki...,dostępny
9876,978-1-201-14669-8,109876,Natura pojemnik,Ada Bojarczuk,43,7,2015,1,189,False,Opis książki...,dostępny
9877,978-0-7228-0718-7,109877,Coraz pisać wysłać usługa,pani Adrianna Fyda,47,2,2005,1,515,False,Opis książki...,dostępny
9878,978-0-303-62311-3,109878,Powszechny wierzyć polować,Nela Lesiewicz,8,9,1971,1,244,False,Opis książki...,dostępny
9879,978-1-79309-498-8,109879,Starożytny policjant umieścić zaburzenie,pani Monika Szczypek,49,5,2018,1,371,False,Opis książki...,dostępny
9880,978-1-213-54661-5,109880,Ocean małżeństwo bezpieczeństwo przedmiot,Sandra Prasek,6,5,2013,1,146,False,Opis książki...,dostępny
9881,978-1-367-15308-0,109881,Dziś rozwiązanie chociaż dodać,pan Albert Herda,32,1,2011,1,400,False,Opis książki...,dostępny
9882,978-0-240-15842-6,109882,Cisza wierny mrówka dziura tworzyć,pani Agnieszka Wizner,9,4,1975,1,677,False,Opis książki...,dostępny
9883,978-1-55907-034-8,109883,Wobec sól śniadanie Stany Zjednoczone jeżeli,Elżbieta Mitek,38,5,1980,1,568,False,Opis książki...,dostępny
9884,978-0-6484665-4-3,109884,Arabski budzić na,Borys Rzeźniczak,2,8,2024,1,470,False,Opis książki...,dostępny
9885,978-0-06-483246-5,109885,Działanie gorący,pani Inga Sularz,23,9,1999,1,815,False,Opis książki...,dostępny
9886,978-0-264-60619-4,109886,Właściwy budzić,Ida Mainka,49,5,1999,1,330,False,Opis książki...,dostępny
9887,978-0-9918104-0-6,109887,W Postaci Żyd głośny,Igor Jędrusiak,4,10,2008,1,885,False,Opis książki...,dostępny
9888,978-0-499-70082-7,109888,Jak składnik wiek poza,Gaja Nasiadka,36,4,1980,1,175,False,Opis książki...,dostępny
9889,978-0-644-72225-4,109889,Sześćdziesiąt budować,pani Ewelina Pasieczna,19,7,1994,1,946,False,Opis książki...,dostępny
9890,978-1-08-332243-2,109890,Chociaż góra nosić płakać,Karina Nasiadka,25,4,1972,1,100,False,Opis książki...,dostępny
9891,978-1-01-901581-0,109891,Katastrofa 80 mierzyć dodatek,Kamila Wichłacz,41,1,1980,1,815,False,Opis książki...,dostępny
9892,978-1-4500-7941-9,109892,Około za pomocą pijany,Kaja Nastaj,38,2,2017,1,942,False,Opis książki...,dostępny
9893,978-1-197-78934-3,109893,Suchy wrogość,Cezary Witkowicz,47,3,1975,1,476,False,Opis książki...,dostępny
9894,978-1-77632-519-1,109894,Kolorowy aktywny,pani Julita Skotarek,47,10,1970,1,464,False,Opis książki...,dostępny
9895,978-1-993367-07-3,109895,Babka ksiądz stać się napisać,Angelika Felisiak,28,1,2019,1,466,False,Opis książki...,dostępny
9896,978-0-16-135502-7,109896,Pochodzić odległość zostać mistrz,Antoni Kubrak,3,8,1983,1,165,False,Opis książki...,dostępny
9897,978-0-509-27333-4,109897,Scena maszyna grzyb zawierać,Ewa Latacz,13,7,1979,1,929,False,Opis książki...,dostępny
9898,978-1-64991-689-1,109898,Rodzina urodziny para opłata pacjent,pan Cyprian Misiejuk,34,5,1991,1,941,False,Opis książki...,dostępny
9899,978-0-554-23174-7,109899,Historyczny jutro,Aurelia Durlik,24,5,1986,1,184,False,Opis książki...,dostępny
9900,978-0-412-54784-3,109900,Grzech szpital,Jeremi Gemza,38,6,2022,1,152,False,Opis książki...,dostępny
9901,978-1-118-53744-2,109901,Łatwy telefon morski nic,Ignacy Pastor,1,10,1981,1,239,False,Opis książki...,dostępny
9902,978-1-5334-6671-6,109902,Japonia chłopak tyle latać,pani Ida Stanisławek,47,1,2019,1,678,False,Opis książki...,dostępny
9903,978-1-892627-29-2,109903,Kolega albo dusza zająć,Kacper Dąbrówka,37,3,2005,1,231,False,Opis książki...,dostępny
9904,978-0-379-41213-0,109904,Zmarły jutro oko złożony jakby,Tymon Machoń,47,8,1985,1,238,False,Opis książki...,dostępny
9905,978-1-5384-4059-9,109905,Pisać niż r. obywatel,Eryk Mordak,43,3,1987,1,714,False,Opis książki...,dostępny
9906,978-1-190-61010-1,109906,Zainteresowanie polityk brat dlaczego oddawać,Ernest Szymanik,21,6,2005,1,165,False,Opis książki...,dostępny
9907,978-1-4376-9812-1,109907,Poważny gotowy pełen nasz,Hubert Rasała,38,2,1977,1,451,False,Opis książki...,dostępny
9908,978-1-394-43814-3,109908,Naukowiec wyglądać spotkanie,Witold Fedorczyk,1,9,1976,1,884,False,Opis książki...,dostępny
9909,978-0-88261-225-6,109909,Ściana powinien nagle rzadko piwo,Juliusz Tasarz,28,10,1974,1,872,False,Opis książki...,dostępny
9910,978-0-7194-2083-2,109910,Górski łóżko oddać,pan Ksawery Taczała,10,1,1983,1,653,False,Opis książki...,dostępny
9911,978-1-360-10300-6,109911,Lista wierzyć przyczyna sprzęt dach,pan Ryszard Gendek,46,6,1986,1,673,False,Opis książki...,dostępny
9912,978-1-121-91908-2,109912,List ludzie przyjęcie uderzenie,Ignacy Grabczak,36,2,1986,1,100,False,Opis książki...,dostępny
9913,978-0-7134-4089-8,109913,Terytorium wyraz zbudować biskup,Ewa Stasica,36,4,2009,1,508,False,Opis książki...,dostępny
9914,978-0-364-66363-9,109914,Głód w kształcie,Artur Walencik,16,3,2008,1,599,False,Opis książki...,dostępny
9915,978-1-55651-525-5,109915,Roślina oznaczać pisarz istnienie,Jeremi Stanuch,5,7,2009,1,708,False,Opis książki...,dostępny
9916,978-0-202-39020-8,109916,Twój przeciw surowy medycyna wyspa,Ksawery Jachimczak,17,4,1992,1,234,False,Opis książki...,dostępny
9917,978-1-72269-460-9,109917,Lewy wszystkie śmierć samolot kuchnia,Nikodem Niedośpiał,13,7,1996,1,833,False,Opis książki...,dostępny
9918,978-1-317-88657-0,109918,Zgromadzenie Słońce zając nigdy,pan Kornel Lepianka,14,7,2016,1,317,False,Opis książki...,dostępny
9919,978-1-55981-823-0,109919,Północ rozpocząć zabić fizyczny słyszeć,Eliza Konieczek,43,5,2018,1,617,False,Opis książki...,dostępny
9920,978-1-80894-416-1,109920,Kaczka plan mówić alkohol odmiana,Kornelia Frankowicz,49,2,1997,1,270,False,Opis książki...,dostępny
9921,978-1-927195-48-2,109921,Rolnik obchodzić zachodni,pan Michał Rejmer,2,3,1970,1,959,False,Opis książki...,dostępny
9922,978-1-310-24925-9,109922,Jedynie różnica niech osioł,pan Piotr Twardy,19,10,1996,1,672,False,Opis książki...,dostępny
9923,978-0-370-76596-9,109923,Pies komputer jakiś określać,pan Eryk Felisiak,33,3,1985,1,787,False,Opis książki...,dostępny
9924,978-1-08-786155-5,109924,Ząb Anglia wolno dziedzina historia,Cyprian Dobosiewicz,25,10,1976,1,467,False,Opis książki...,dostępny
9925,978-0-386-31645-2,109925,Dotyczyć treść urodzić,pani Karina Grzebyk,7,6,1970,1,408,False,Opis książki...,dostępny
9926,978-0-435-42516-6,109926,Srebrny zdrowy samiec internetowy,Julianna Kaczmar,47,1,1994,1,874,False,Opis książki...,dostępny
9927,978-1-880084-93-9,109927,Znosić przedmiot,pani Lidia Hołota,15,1,1973,1,263,False,Opis książki...,dostępny
9928,978-0-471-24718-0,109928,Żołądek zbiór podnieść,Julita Pawliszyn,40,8,1983,1,404,False,Opis książki...,dostępny
9929,978-1-237-57901-9,109929,Tani europejski ogień wewnątrz kieszeń,Damian Żakiewicz,47,6,1998,1,795,False,Opis książki...,dostępny
9930,978-1-84909-434-4,109930,Robić zakres szczególny,Aleksander Gumieniak,11,7,2024,1,490,False,Opis książki...,dostępny
9931,978-0-486-67319-6,109931,Mały dom ojczyzna,pan Robert Koziarz,37,1,1984,1,523,False,Opis książki...,dostępny
9932,978-0-938557-06-7,109932,Bardzo panować amerykański poeta,Artur Koss,50,9,1977,1,299,False,Opis książki...,dostępny
9933,978-0-505-80284-2,109933,Wieś pragnienie zakres,Ernest Rogula,17,8,1997,1,117,False,Opis książki...,dostępny
9934,978-1-371-65739-0,109934,Ruch ucho student,pani Urszula Makles,11,8,1975,1,365,False,Opis książki...,dostępny
9935,978-0-269-54814-7,109935,Znowu zarówno wakacje nagły,Dorota Tyka,10,5,2025,1,757,False,Opis książki...,dostępny
9936,978-0-917964-94-7,109936,Jajko sól wieża,Olaf Matacz,8,10,2016,1,356,False,Opis książki...,dostępny
9937,978-0-664-80734-4,109937,Czyli gęsty filmowy,Paweł Wawrzynowicz,1,1,2009,1,150,False,Opis książki...,dostępny
9938,978-0-7420-4371-8,109938,Narząd się,Angelika Wiaderek,6,9,2021,1,435,False,Opis książki...,dostępny
9939,978-0-04-032265-2,109939,Kolano spokój róża wiedza,Leonard Lepianka,28,1,1994,1,837,False,Opis książki...,dostępny
9940,978-1-79591-235-8,109940,Jaki prostytutka kapelusz pora,Łukasz Duszczyk,27,10,2019,1,518,False,Opis książki...,dostępny
9941,978-1-373-58804-3,109941,Latać itp,Ignacy Jaśkowiec,30,4,1979,1,197,False,Opis książki...,dostępny
9942,978-0-458-36146-5,109942,Równy ogromny cierpienie,Alan Pysz,37,5,2010,1,863,False,Opis książki...,dostępny
9943,978-1-57173-436-5,109943,Wydać układ okresowy silnik uczyć się,Ernest Kwapisiewicz,49,9,2009,1,205,False,Opis książki...,dostępny
9944,978-0-461-81310-4,109944,Składać Się czyli ona pewny,pan Albert Klus,13,8,2019,1,848,False,Opis książki...,dostępny
9945,978-0-8418-2445-4,109945,Długo konflikt przeszkoda,pani Nela Gendera,46,5,1993,1,746,False,Opis książki...,dostępny
9946,978-0-581-86468-0,109946,Adres one rzymski wzdłuż,Ada Kościołek,14,5,2009,1,806,False,Opis książki...,dostępny
9947,978-0-302-58280-0,109947,Cichy król wewnętrzny wieczór,pan Igor Kapustka,11,10,1984,1,526,False,Opis książki...,dostępny
9948,978-0-245-46370-9,109948,Gdyby podnosić ochrona prezent Australia,Julian Kalisiak,4,4,2008,1,712,False,Opis książki...,dostępny
9949,978-1-934736-75-3,109949,Obywatelka służba,pani Anita Fularczyk,36,1,1972,1,808,False,Opis książki...,dostępny
9950,978-1-80807-867-5,109950,Wtedy atak dziewczynka podstawowy we,Ewelina Mleczek,32,8,2012,1,551,False,Opis książki...,dostępny
9951,978-1-09-178315-7,109951,Majuskuła rodowity organizm,Witold Jędraszczyk,25,4,1991,1,720,False,Opis książki...,dostępny
9952,978-0-383-68939-9,109952,Pani pragnąć zmarły,Adam Łągiewka,28,2,1997,1,223,False,Opis książki...,dostępny
9953,978-0-256-73048-7,109953,Rodowity biuro katolicki pokój,Łukasz Kołaczyk,16,4,2022,1,249,False,Opis książki...,dostępny
9954,978-0-537-76212-1,109954,Osiągnąć wczoraj,Dorota Jaśko,13,9,1994,1,412,False,Opis książki...,dostępny
9955,978-1-105-97029-0,109955,Ssak ktoś bić 80 śmiać się,pani Sara Hyjek,27,8,1972,1,498,False,Opis książki...,dostępny
9956,978-1-62328-110-6,109956,Kult aktor abugida muzeum,Hubert Galos,48,1,1992,1,895,False,Opis książki...,dostępny
9957,978-1-4512-0589-3,109957,My jakość analiza bogaty,pani Anna Maria Niebudek,1,10,1986,1,232,False,Opis książki...,dostępny
9958,978-1-09-173951-2,109958,Odzież Afganistan oddech,pani Kalina Cogiel,41,5,1989,1,582,False,Opis książki...,dostępny
9959,978-1-157-02593-1,109959,Kontakt turecki członek tradycja,Aurelia Luberda,4,6,1986,1,726,False,Opis książki...,dostępny
9960,978-0-7714-4309-1,109960,Działać warunek należy,Fryderyk Gruza,13,5,1973,1,363,False,Opis książki...,dostępny
9961,978-0-15-940748-6,109961,Technika serce rząd,Marcel Bździuch,39,4,1995,1,729,False,Opis książki...,dostępny
9962,978-0-589-70111-6,109962,Służba deska Piotr Niemcy wspólnota,Tymon Plaskota,9,6,1977,1,286,False,Opis książki...,dostępny
9963,978-0-01-907988-4,109963,Jesień ssak południowy wejść ziemski,Aniela Kośka,48,3,2007,1,285,False,Opis książki...,dostępny
9964,978-0-8339-7236-1,109964,Ten Sam wesoły wieś styczeń tytuł,pani Elżbieta Klaja,39,9,1985,1,134,False,Opis książki...,dostępny
9965,978-1-4628-4591-0,109965,Górny daleki dziesięć wódka przejście,Natan Kośnik,2,9,1970,1,238,False,Opis książki...,dostępny
9966,978-1-80424-095-3,109966,No liczba zatrzymać sen,Adrianna Jereczek,36,5,1978,1,221,False,Opis książki...,dostępny
9967,978-1-80429-927-2,109967,Głupota teren tak ziemia dokonywać,Melania Bylina,31,6,1988,1,884,False,Opis książki...,dostępny
9968,978-0-453-84215-0,109968,Majątek budowa Niemiec powód tworzyć,Igor Tereszkiewicz,35,3,1977,1,811,False,Opis książki...,dostępny
9969,978-0-01-139910-2,109969,Kawałek rozmowa europejski sześćdziesiąt,Kaja Portka,11,6,1993,1,537,False,Opis książki...,dostępny
9970,978-0-7393-2548-3,109970,Charakter przypadek zwyczaj można,pan Iwo Fiedoruk,33,4,1998,1,950,False,Opis książki...,dostępny
9971,978-0-13-515866-1,109971,Plemię bajka rejon wielkość,Mateusz Żyrek,10,8,2014,1,627,False,Opis książki...,dostępny
9972,978-1-240-89792-6,109972,Otwierać gatunek kończyć dzień mama,pani Marianna Bernatek,22,9,2022,1,522,False,Opis książki...,dostępny
9973,978-1-197-38227-8,109973,Związać wyglądać piwo teren,Monika Kopytko,13,9,2002,1,454,False,Opis książki...,dostępny
9974,978-1-295-90112-8,109974,Polski mieszkanie rzecz komputer,pan Leonard Cebulak,44,10,1998,1,477,False,Opis książki...,dostępny
9975,978-1-5149-5395-2,109975,Warunek pojedynczy litera rynek,pani Eliza Dytko,42,6,2008,1,903,False,Opis książki...,dostępny
9976,978-0-05-567439-5,109976,Różnica odbywać się 1000,Leon Fornalik,6,8,2004,1,210,False,Opis książki...,dostępny
9977,978-0-471-57547-4,109977,Miód kontrola określony otwarty,Igor Burczak,40,10,2011,1,594,False,Opis książki...,dostępny
9978,978-1-65630-540-4,109978,Otwierać sieć gdy,Radosław Sztaba,48,7,1988,1,410,False,Opis książki...,dostępny
9979,978-0-945734-86-4,109979,Niewolnik rodzic,pani Ewelina Bzdęga,46,8,1995,1,130,False,Opis książki...,dostępny
9980,978-1-251-53033-1,109980,Szkło powietrze matka,Jeremi Wołoszyk,1,8,1980,1,346,False,Opis książki...,dostępny
9981,978-0-384-90331-9,109981,Potrzeba abugida,Adrian Michniak,48,10,2017,1,270,False,Opis książki...,dostępny
9982,978-1-84966-860-6,109982,Prosty dopływ przestać,Bianka Hawrylak,10,7,2008,1,526,False,Opis książki...,dostępny
9983,978-0-09-856599-5,109983,Słoneczny podawać bogaty zamiast,Malwina Dytko,22,10,2009,1,1000,False,Opis książki...,dostępny
9984,978-1-09-734518-2,109984,Układ Okresowy krzew żołądek,Konrad Wyciszkiewicz,47,7,1985,1,258,False,Opis książki...,dostępny
9985,978-1-129-69543-8,109985,Otworzyć czerwony wschodni pochodzenie uczucie,pan Witold Tomalik,34,6,2019,1,121,False,Opis książki...,dostępny
9986,978-1-145-82651-9,109986,Potrzeba obrót chcieć mocno,Sebastian Wrochna,20,2,2004,1,789,False,Opis książki...,dostępny
9987,978-1-194-72170-4,109987,Obóz plemię dlatego miłość,Sonia Irla,12,10,2001,1,421,False,Opis książki...,dostępny
9988,978-1-80429-765-0,109988,Oraz hodować zająć otaczać,Urszula Dziczek,42,8,2016,1,393,False,Opis książki...,dostępny
9989,978-1-5246-1574-1,109989,Wielkość niebezpieczeństwo dziś przyjąć,Łukasz Misiurek,12,9,2005,1,288,False,Opis książki...,dostępny
9990,978-0-666-31924-1,109990,Wyjść okazja głowa,Julita Świech,29,3,2007,1,599,False,Opis książki...,dostępny
9991,978-0-223-45440-8,109991,Główny mały rezultat,Jacek Turczyk,23,8,2015,1,629,False,Opis książki...,dostępny
9992,978-1-884781-68-1,109992,Mistrz przechodzić pas,Marika Nitkiewicz,41,3,2012,1,787,False,Opis książki...,dostępny
9993,978-1-78843-173-6,109993,Ilość katastrofa zimno zbudować,Julita Myrcik,21,7,1973,1,501,False,Opis książki...,dostępny
9994,978-1-01-258074-2,109994,Egzamin sygnał,Tobiasz Szkup,13,4,2023,1,406,False,Opis książki...,dostępny
9995,978-0-262-00554-8,109995,Szkodliwy około poprzez,pani Angelika Stanaszek,6,5,2008,1,210,False,Opis książki...,dostępny
9996,978-0-02-910900-7,109996,Członek liczny sytuacja,Dawid Budner,15,6,2003,1,269,False,Opis książki...,dostępny
9997,978-1-910215-59-3,109997,Stać prezent czasownik,Monika Ludwisiak,10,5,2019,1,980,False,Opis książki...,dostępny
9998,978-0-7723-8973-2,109998,Dziać Się dawać fotografia symbol zasada,Gabriel Rosada,45,8,2004,1,432,False,Opis książki...,dostępny
9999,978-1-67481-024-9,109999,Miły widzieć,Leonard Jarka,31,1,1975,1,308,False,Opis książki...,dostępny
10000,978-0-266-05923-3,110000,Połączenie pacjent,Olga Damek,12,4,2001,1,672,False,Opis książki...,dostępny
10001,978-1-237-89033-6,110001,Roślina dodawać słodki,Leon Pela,41,1,1985,1,239,False,Opis książki...,dostępny
10002,978-0-8477-6419-8,110002,Naród pokryć stać się plama nóż,pani Melania Tatarczyk,34,10,2013,1,605,False,Opis książki...,dostępny
10003,978-0-11-337392-5,110003,Kosztować zegar posiadać europejski,Antoni Kubowicz,2,10,1991,1,783,False,Opis książki...,dostępny
10004,978-1-74790-620-6,110004,Jeżeli kamień główny,pani Klara Pyziak,39,10,1992,1,258,False,Opis książki...,dostępny
10005,978-1-82821-532-6,110005,Wykorzystywać prosty jeździć domowy powstawać,Sara Draus,30,7,1978,1,180,False,Opis książki...,dostępny
10006,978-0-600-40644-0,110006,Młody temat szwedzki,Monika Gorzelańczyk,10,5,1990,1,828,False,Opis książki...,dostępny
10007,978-0-12-939213-2,110007,Koszula wysoki jakość,Klara Kuciak,31,1,1990,1,329,False,Opis książki...,dostępny
10008,978-1-59898-217-6,110008,Niż sztuczny zgodnie głupek my,Julian Klinkosz,25,10,2020,1,642,False,Opis książki...,dostępny
10009,978-0-9992890-8-2,110009,Bok republika średniowieczny skończyć długi,Sylwia Burzawa,37,1,2011,1,213,False,Opis książki...,dostępny
10010,978-1-179-53234-9,110010,Ziemia zająć elektryczny procent system,Kacper Matyjas,20,7,2000,1,502,False,Opis książki...,dostępny
10011,978-1-81978-370-4,110011,Dodatek świątynia produkt,pani Julianna Świstek,17,3,2015,1,147,False,Opis książki...,dostępny
10012,978-0-608-68530-4,110012,Filozofia kąt zatoka,pan Antoni Morgała,13,5,1995,1,958,False,Opis książki...,dostępny
10013,978-1-355-05080-3,110013,Zamieszkiwać strach,Radosław Romaniak,14,10,2015,1,475,False,Opis książki...,dostępny
10014,978-1-4295-4472-6,110014,Model kosztować film minerał,pan Andrzej Granat,40,10,1999,1,139,False,Opis książki...,dostępny
10015,978-0-18-688019-1,110015,Prawny własność,Dariusz Pałgan,1,4,2006,1,496,False,Opis książki...,dostępny
10016,978-1-4766-5408-9,110016,Potrzebować kłaść skłonność klasa,Juliusz Doroz,24,9,1975,1,402,False,Opis książki...,dostępny
10017,978-1-960481-67-2,110017,Konflikt pan,Maks Klyta,13,3,1970,1,722,False,Opis książki...,dostępny
10018,978-0-520-98849-1,110018,Związać dostęp powinien uciec,Julianna Leżoń,36,1,1997,1,299,False,Opis książki...,dostępny
10019,978-0-664-80734-4,110019,Czyli gęsty filmowy,Paweł Wawrzynowicz,1,1,2009,1,150,False,Opis książki...,dostępny
10020,978-0-06-231302-7,110020,Styl naczynie,Alex Szynkiewicz,33,7,1981,1,809,False,Opis książki...,dostępny
10021,978-0-366-10500-7,110021,Mieszkanie cztery student,Andrzej Przewoźna,35,3,2000,1,260,False,Opis książki...,dostępny
10022,978-0-638-34537-7,110022,Wydawać teraz koniec,Marcelina Boguta,45,3,2007,1,331,False,Opis książki...,dostępny
10023,978-1-171-99301-8,110023,Tylko wierzyć dopływ 5,pan Kazimierz Pacewicz,37,2,2005,1,847,False,Opis książki...,dostępny
10024,978-0-623-00341-1,110024,Pomarańcza kobieta,Wiktor Bakiera,50,10,1973,1,346,False,Opis książki...,dostępny
10025,978-1-05-251073-0,110025,900 srebro kolejny silny,Monika Pachołek,39,9,2001,1,147,False,Opis książki...,dostępny
10026,978-1-371-58576-1,110026,Zimny czasem szczęśliwy,Tobiasz Moździerz,35,8,1996,1,350,False,Opis książki...,dostępny
10027,978-1-65358-278-5,110027,Zachowanie położony okolica,Olga Hyjek,6,10,2012,1,983,False,Opis książki...,dostępny
10028,978-1-60554-522-6,110028,Odcień pozostać przeciw,pan Tymon Chwedoruk,31,3,1984,1,712,False,Opis książki...,dostępny
10029,978-0-06-631327-6,110029,Gdzieś te Ukraina ziarno,Przemysław Świerkosz,12,8,2011,1,570,False,Opis książki...,dostępny
10030,978-1-74518-635-8,110030,Zazwyczaj Chiny pamiętać,Aleks Wosiek,5,4,2018,1,430,False,Opis książki...,dostępny
10031,978-0-320-03640-8,110031,Niebezpieczeństwo uczeń,Janina Cheba,11,6,1990,1,420,False,Opis książki...,dostępny
10032,978-0-8027-0783-3,110032,Zimny uderzyć mięsień radio,Kalina Janowiak,46,9,2011,1,343,False,Opis książki...,dostępny
10033,978-1-941221-16-7,110033,Zachodni zły w wyniku,pan Dariusz Fronczyk,34,3,1986,1,792,False,Opis książki...,dostępny
10034,978-1-60448-250-8,110034,4 otwarty pomoc on,pani Dagmara Karczmarz,10,4,2000,1,569,False,Opis książki...,dostępny
10035,978-1-947137-14-1,110035,Znaczny spadek biec epoka,pan Rafał Błaszyk,7,7,2022,1,288,False,Opis książki...,dostępny
10036,978-1-4216-1138-9,110036,Zrozumieć sok las finansowy,Kaja Boryczko,2,9,1983,1,922,False,Opis książki...,dostępny
10037,978-0-8014-6506-2,110037,Kara wieczór,pan Dominik Boruń,1,10,2016,1,563,False,Opis książki...,dostępny
10038,978-1-69561-125-2,110038,Wyglądać powolny złapać,pan Gustaw Stochaj,32,5,1991,1,618,False,Opis książki...,dostępny
10039,978-0-15-142021-6,110039,Cześć pióro przed ulica,pan Kazimierz Franc,35,5,1989,1,927,False,Opis książki...,dostępny
10040,978-0-9958768-6-6,110040,Fabryka pas kto,Arkadiusz Staciwa,32,7,2007,1,181,False,Opis książki...,dostępny
10041,978-0-89699-514-7,110041,Wysłać azjatycki uniwersytet pies,Eryk Roczniak,40,6,2014,1,580,False,Opis książki...,dostępny
10042,978-1-09-582476-4,110042,Wiedzieć głupek stopa,Mikołaj Waluk,28,7,2009,1,494,False,Opis książki...,dostępny
10043,978-0-15-520678-6,110043,Papież płeć chemiczny przyczyna lot,pani Janina Żmija,26,2,1981,1,302,False,Opis książki...,dostępny
10044,978-0-12-211069-6,110044,Ozdoba zmienić rachunek wąż,Wiktor Kijas,30,6,1970,1,845,False,Opis książki...,dostępny
10045,978-0-12-466428-9,110045,Jakby marzec zając,pan Olaf Jaśko,42,7,1991,1,436,False,Opis książki...,dostępny
10046,978-0-9651322-8-2,110046,Mięso odwaga przeszkoda wewnętrzny,Sonia Ochab,43,5,2000,1,757,False,Opis książki...,dostępny
10047,978-1-4658-3313-6,110047,Żywność okoliczność zewnętrzny gotowy potrawa,pan Dariusz Widłak,10,2,1974,1,643,False,Opis książki...,dostępny
10048,978-1-972939-03-1,110048,List skłonność bić wróg zaczynać,pani Sylwia Szarejko,13,6,1991,1,911,False,Opis książki...,dostępny
10049,978-0-9657076-2-6,110049,Dużo przygotowywać rozwiązanie,pani Apolonia Heller,6,8,1987,1,570,False,Opis książki...,dostępny
10050,978-0-7039-7429-7,110050,Prowincja przyszłość stary,Ernest Cacko,43,7,2022,1,660,False,Opis książki...,dostępny
10051,978-1-4556-9531-7,110051,Pomoc 70,pani Liwia Tryc,2,10,1975,1,954,False,Opis książki...,dostępny
10052,978-0-668-88594-2,110052,Gniew świeży szybki,Julita Lula,20,5,2016,1,349,False,Opis książki...,dostępny
